Radar Image Timestamp,Latitude,Longitude,DBZH
20240103 06:35:00,65.08015146185356,-14.571540117304027,70.0
20240103 06:35:00,64.83709859714376,-15.574071683832921,68.5
20240103 06:35:00,35.868711027082554,14.78781171608293,67.0
20240103 06:35:00,35.867533884039204,14.80966810810031,67.0
20240103 06:50:00,65.08015146185356,-14.571540117304027,70.0
20240103 06:50:00,65.06984781728573,-14.515740869978274,67.0
20240103 06:50:00,65.05952390866169,-14.459986357708951,73.5
20240103 06:50:00,65.04280521497343,-14.444077368425207,73.5
20240103 06:50:00,64.80717896076847,-15.636064210009758,67.0
20240103 06:50:00,64.79725451407475,-15.580421863463432,67.0
20240103 06:50:00,64.60800911467304,-15.4400615799948,71.0
20240103 06:50:00,64.5715129731131,-15.540638986630158,73.0
20240103 06:50:00,64.54494496629275,-15.469340695818035,78.0
20240103 07:05:00,65.05952390866169,-14.459986357708951,72.0
20240103 07:05:00,65.04280521497343,-14.444077368425207,72.0
20240103 07:05:00,64.60800911467304,-15.4400615799948,69.5
20240103 07:05:00,62.995686263715655,24.370104017293386,66.0
20240103 07:05:00,59.91118809530548,5.357434939705819,70.5
20240103 07:05:00,59.89563565493448,5.431421865544575,70.5
20240103 07:20:00,65.08015146185356,-14.571540117304027,67.5
20240103 07:20:00,64.58810909132671,-15.556887040049995,70.0
20240103 07:20:00,64.5715129731131,-15.540638986630158,68.5
20240103 07:20:00,64.56817366052684,-15.44662246249318,69.5
20240103 07:35:00,64.79725451407475,-15.580421863463432,66.0
20240103 07:50:00,64.60800911467304,-15.4400615799948,66.5
20240103 07:50:00,64.5715129731131,-15.540638986630158,71.0
20240103 07:50:00,64.54494496629275,-15.469340695818035,75.0
20240103 07:50:00,54.2667368550141,12.174332508238562,65.5
20240103 08:05:00,49.29592456972385,-1.9458535046369052,65.0
20240103 08:20:00,59.91118809530548,5.357434939705819,67.0
20240103 08:20:00,59.89563565493448,5.431421865544575,67.0
20240103 08:20:00,49.83078711437679,-5.124561433457157,67.0
20240103 08:35:00,64.63458974504188,-15.51150673020548,66.0
20240103 08:50:00,65.08015146185356,-14.571540117304027,67.0
20240103 08:50:00,64.79725451407475,-15.580421863463432,66.5
20240103 08:50:00,64.60800911467304,-15.4400615799948,73.5
20240103 08:50:00,64.54494496629275,-15.469340695818035,79.5
20240103 08:50:00,49.10907819217273,-2.1501647742159267,65.5
20240103 08:50:00,49.082145711372426,-2.2269695881297524,66.0
20240103 08:50:00,39.02606451991928,-8.899117094626734,65.5
20240103 09:05:00,65.08015146185356,-14.571540117304027,66.5
20240103 09:05:00,65.06984781728573,-14.515740869978274,65.0
20240103 09:05:00,64.60800911467304,-15.4400615799948,74.0
20240103 09:05:00,54.32336245511142,12.023055341639214,65.5
20240103 09:20:00,65.08015146185356,-14.571540117304027,68.0
20240103 09:20:00,65.05952390866169,-14.459986357708951,77.5
20240103 09:20:00,65.04280521497343,-14.444077368425207,77.5
20240103 09:20:00,64.83709859714376,-15.574071683832921,67.0
20240103 09:35:00,64.60800911467304,-15.4400615799948,67.5
20240103 09:35:00,64.54494496629275,-15.469340695818035,70.5
20240103 10:20:00,64.60800911467304,-15.4400615799948,71.5
20240103 10:20:00,64.54494496629275,-15.469340695818035,74.0
20240103 10:35:00,64.54494496629275,-15.469340695818035,75.0
20240103 10:50:00,64.79725451407475,-15.580421863463432,67.5
20240103 11:05:00,64.60800911467304,-15.4400615799948,67.0
20240103 11:05:00,64.54494496629275,-15.469340695818035,75.0
20240103 11:05:00,49.15327791237396,19.744978086477758,65.0
20240103 11:20:00,48.932873740972866,-0.16550779692675616,67.0
20240103 11:20:00,48.91506505754014,-0.16176573274240735,67.0
20240103 11:20:00,48.91762384555465,-0.13466037806274103,65.5
20240103 11:20:00,38.71069037107141,-7.9785852320498964,67.0
20240103 11:20:00,38.693109271521706,-7.973633361286251,66.0
20240103 11:20:00,38.67111554673635,-7.991011891807884,66.0
20240103 11:35:00,64.54494496629275,-15.469340695818035,74.5
20240103 11:35:00,59.91118809530548,5.357434939705819,70.5
20240103 11:35:00,59.89563565493448,5.431421865544575,70.5
20240103 11:50:00,65.05952390866169,-14.459986357708951,75.5
20240103 11:50:00,65.04280521497343,-14.444077368425207,75.5
20240103 11:50:00,64.60800911467304,-15.4400615799948,66.0
20240103 11:50:00,64.54494496629275,-15.469340695818035,69.5
20240103 11:50:00,59.91118809530548,5.357434939705819,67.0
20240103 11:50:00,59.89563565493448,5.431421865544575,67.0
20240103 12:35:00,59.91118809530548,5.357434939705819,66.0
20240103 12:35:00,59.89563565493448,5.431421865544575,66.0
20240103 12:50:00,64.83709859714376,-15.574071683832921,76.5
20240103 12:50:00,64.81384635932812,-15.596857604184565,67.0
20240103 12:50:00,64.79725451407475,-15.580421863463432,68.5
20240103 12:50:00,64.54494496629275,-15.469340695818035,74.5
20240103 12:50:00,59.91118809530548,5.357434939705819,70.5
20240103 12:50:00,59.89563565493448,5.431421865544575,70.5
20240103 12:50:00,43.86860019306235,3.1000568524649204,66.5
20240103 13:05:00,64.81384635932812,-15.596857604184565,68.0
20240103 13:35:00,64.79725451407475,-15.580421863463432,65.0
20240103 13:35:00,64.54494496629275,-15.469340695818035,69.0
20240103 14:20:00,64.81384635932812,-15.596857604184565,66.0
20240103 14:20:00,64.79725451407475,-15.580421863463432,66.0
20240103 14:20:00,52.64374029719234,13.72396534718237,68.0
20240103 14:35:00,64.83709859714376,-15.574071683832921,72.0
20240103 14:35:00,64.60800911467304,-15.4400615799948,76.0
20240103 14:35:00,48.508789477292424,9.663576775901127,75.0
20240103 14:35:00,48.49085575660786,9.690794830648416,75.0
20240103 14:50:00,64.83709859714376,-15.574071683832921,71.5
20240103 15:05:00,64.81384635932812,-15.596857604184565,67.0
20240103 15:05:00,64.60800911467304,-15.4400615799948,67.0
20240103 15:05:00,64.54494496629275,-15.469340695818035,68.0
20240103 15:05:00,54.12559892646281,12.013360817721539,68.5
20240103 15:05:00,38.560338466080715,-8.902599999729432,66.0
20240103 15:05:00,38.542815419020954,-8.897416741507486,74.5
20240103 15:20:00,64.54494496629275,-15.469340695818035,70.0
20240103 16:20:00,64.81384635932812,-15.596857604184565,66.0
20240103 16:20:00,64.60800911467304,-15.4400615799948,68.0
20240103 16:20:00,64.54494496629275,-15.469340695818035,65.0
20240103 16:20:00,38.560338466080715,-8.902599999729432,68.5
20240103 16:20:00,38.542815419020954,-8.897416741507486,77.0
20240103 16:50:00,65.06984781728573,-14.515740869978274,67.0
20240103 16:50:00,64.81384635932812,-15.596857604184565,71.5
20240103 16:50:00,64.79725451407475,-15.580421863463432,70.0
20240103 16:50:00,64.54494496629275,-15.469340695818035,68.5
20240103 17:05:00,64.81384635932812,-15.596857604184565,71.0
20240103 17:05:00,64.79725451407475,-15.580421863463432,68.5
20240103 17:05:00,64.54494496629275,-15.469340695818035,66.0
20240103 17:05:00,38.71069037107141,-7.9785852320498964,65.0
20240103 17:20:00,65.06984781728573,-14.515740869978274,66.0
20240103 17:20:00,57.16448096964761,-2.155733220333788,65.5
20240103 17:20:00,57.167611304873176,-2.123021276202955,65.5
20240103 17:35:00,59.91118809530548,5.357434939705819,70.5
20240103 17:35:00,59.89563565493448,5.431421865544575,70.5
20240103 17:50:00,65.08015146185356,-14.571540117304027,66.0
20240103 17:50:00,64.81384635932812,-15.596857604184565,75.0
20240103 17:50:00,64.79725451407475,-15.580421863463432,69.0
20240103 17:50:00,51.40078368751676,8.72014787527318,68.5
20240103 17:50:00,51.401105664611634,8.748960358889512,68.5
20240103 18:05:00,64.81384635932812,-15.596857604184565,72.5
20240103 18:05:00,64.79725451407475,-15.580421863463432,70.0
20240103 18:20:00,65.08015146185356,-14.571540117304027,65.0
20240103 18:20:00,64.81384635932812,-15.596857604184565,68.0
20240103 18:20:00,64.79725451407475,-15.580421863463432,66.5
20240103 18:20:00,64.54494496629275,-15.469340695818035,66.5
20240103 18:20:00,51.811580846098686,5.214622047552982,68.0
20240103 18:20:00,51.81279553342316,5.243647624319662,68.0
20240103 18:50:00,64.81384635932812,-15.596857604184565,70.5
20240103 18:50:00,64.79725451407475,-15.580421863463432,69.5
20240103 18:50:00,64.60800911467304,-15.4400615799948,74.5
20240103 18:50:00,64.54494496629275,-15.469340695818035,69.0
20240103 19:05:00,64.81384635932812,-15.596857604184565,70.0
20240103 19:05:00,64.79725451407475,-15.580421863463432,72.0
20240103 19:05:00,49.125814918831836,20.04462129397284,65.0
20240103 19:05:00,49.12327733707207,20.07184598157192,65.0
20240103 19:20:00,49.15327791237396,19.744978086477758,69.0
20240103 19:35:00,64.81384635932812,-15.596857604184565,71.0
20240103 19:35:00,64.79725451407475,-15.580421863463432,72.5
20240103 19:35:00,64.60800911467304,-15.4400615799948,72.0
20240103 19:35:00,64.54494496629275,-15.469340695818035,71.5
20240103 19:35:00,62.995686263715655,24.370104017293386,65.5
20240103 19:50:00,64.81384635932812,-15.596857604184565,68.5
20240103 19:50:00,64.79725451407475,-15.580421863463432,73.5
20240103 19:50:00,64.60800911467304,-15.4400615799948,69.0
20240103 19:50:00,64.54494496629275,-15.469340695818035,71.0
20240103 20:05:00,64.79725451407475,-15.580421863463432,73.5
20240103 20:05:00,64.60800911467304,-15.4400615799948,73.5
20240103 20:05:00,64.54494496629275,-15.469340695818035,67.0
20240103 20:20:00,64.81384635932812,-15.596857604184565,68.0
20240103 20:20:00,64.79725451407475,-15.580421863463432,69.0
20240103 20:20:00,64.60800911467304,-15.4400615799948,66.0
20240103 20:20:00,64.54494496629275,-15.469340695818035,71.0
20240103 20:20:00,54.12559892646281,12.013360817721539,69.0
20240103 20:20:00,51.811580846098686,5.214622047552982,68.5
20240103 20:20:00,51.81279553342316,5.243647624319662,68.5
20240103 20:35:00,59.91118809530548,5.357434939705819,67.5
20240103 20:35:00,59.89563565493448,5.431421865544575,67.5
20240103 20:50:00,64.79725451407475,-15.580421863463432,71.5
20240103 20:50:00,64.54494496629275,-15.469340695818035,72.5
20240103 20:50:00,54.233984246040556,11.987873215423873,67.5
20240103 20:50:00,51.82952813708731,5.212690699347202,69.5
20240103 20:50:00,51.811580846098686,5.214622047552982,69.5
20240103 20:50:00,51.81279553342316,5.243647624319662,69.5
20240103 21:05:00,64.54494496629275,-15.469340695818035,72.5
20240103 21:05:00,49.115171129727564,19.764991161262305,65.0
20240103 21:35:00,64.79725451407475,-15.580421863463432,72.5
20240103 21:35:00,64.60800911467304,-15.4400615799948,71.0
20240103 21:50:00,64.81384635932812,-15.596857604184565,65.0
20240103 21:50:00,64.79725451407475,-15.580421863463432,68.5
20240103 21:50:00,64.60800911467304,-15.4400615799948,68.5
20240103 21:50:00,64.54494496629275,-15.469340695818035,69.0
20240103 21:50:00,51.82952813708731,5.212690699347202,65.5
20240103 21:50:00,51.811580846098686,5.214622047552982,65.5
20240103 21:50:00,51.81279553342316,5.243647624319662,65.5
20240103 22:20:00,64.54494496629275,-15.469340695818035,75.5
20240103 22:20:00,54.356622070245116,12.179099036099862,67.0
20240103 22:20:00,54.35605891704296,12.209950535506453,67.0
20240103 22:35:00,51.811580846098686,5.214622047552982,69.0
20240103 22:35:00,51.81279553342316,5.243647624319662,69.0
20240103 22:35:00,48.601986341298655,19.415363791331227,67.0
20240103 22:35:00,48.59961013554973,19.442327254888273,67.0
20240103 22:35:00,46.12180459200795,7.686319123912081,71.5
20240103 22:35:00,38.81723993968994,-9.097646215840753,71.0
20240103 22:35:00,38.804417356452554,-9.070066410402282,71.0
20240103 22:50:00,65.08015146185356,-14.571540117304027,65.5
20240103 22:50:00,64.79725451407475,-15.580421863463432,74.5
20240103 22:50:00,64.58810909132671,-15.556887040049995,66.5
20240103 23:05:00,64.81384635932812,-15.596857604184565,70.0
20240103 23:05:00,64.79725451407475,-15.580421863463432,70.5
20240103 23:05:00,64.60800911467304,-15.4400615799948,70.5
20240103 23:05:00,64.54494496629275,-15.469340695818035,73.0
20240103 23:05:00,49.15327791237396,19.744978086477758,66.5
20240103 23:20:00,65.08015146185356,-14.571540117304027,68.0
20240103 23:20:00,54.25345804241078,11.896412138295341,65.5
20240103 23:20:00,54.21749909793379,11.89475596503558,65.5
20240103 23:20:00,49.15327791237396,19.744978086477758,69.0
20240103 23:35:00,65.08015146185356,-14.571540117304027,68.5
20240103 23:35:00,51.82952813708731,5.212690699347202,67.5
20240103 23:35:00,51.811580846098686,5.214622047552982,67.5
20240103 23:35:00,51.81279553342316,5.243647624319662,67.5
20240103 23:50:00,65.08015146185356,-14.571540117304027,65.5
20240103 23:50:00,64.81384635932812,-15.596857604184565,65.5
20240103 23:50:00,64.79725451407475,-15.580421863463432,71.0
20240103 23:50:00,64.5715129731131,-15.540638986630158,72.0
20240103 23:50:00,64.54494496629275,-15.469340695818035,65.5
20240104 00:05:00,65.08015146185356,-14.571540117304027,67.5
20240104 00:05:00,48.45493633342966,4.432001477988973,66.5
20240104 00:20:00,64.83709859714376,-15.574071683832921,69.0
20240104 00:20:00,64.79725451407475,-15.580421863463432,73.5
20240104 00:35:00,65.08015146185356,-14.571540117304027,71.0
20240104 00:35:00,64.83709859714376,-15.574071683832921,68.5
20240104 00:35:00,64.60800911467304,-15.4400615799948,71.0
20240104 00:50:00,64.81384635932812,-15.596857604184565,69.0
20240104 00:50:00,64.79725451407475,-15.580421863463432,71.5
20240104 00:50:00,64.54494496629275,-15.469340695818035,69.5
20240104 00:50:00,48.45493633342966,4.432001477988973,71.0
20240104 01:05:00,64.79725451407475,-15.580421863463432,71.0
20240104 01:05:00,64.60800911467304,-15.4400615799948,72.0
20240104 01:05:00,64.54494496629275,-15.469340695818035,68.5
20240104 01:20:00,51.811580846098686,5.214622047552982,65.5
20240104 01:20:00,51.81279553342316,5.243647624319662,65.5
20240104 01:35:00,65.08015146185356,-14.571540117304027,65.0
20240104 01:35:00,64.81384635932812,-15.596857604184565,68.5
20240104 01:35:00,64.79725451407475,-15.580421863463432,71.0
20240104 01:35:00,64.60800911467304,-15.4400615799948,67.0
20240104 01:35:00,64.54494496629275,-15.469340695818035,70.0
20240104 01:50:00,65.08015146185356,-14.571540117304027,65.5
20240104 01:50:00,64.80717896076847,-15.636064210009758,67.5
20240104 01:50:00,64.79725451407475,-15.580421863463432,67.5
20240104 02:05:00,64.58810909132671,-15.556887040049995,73.5
20240104 02:05:00,64.60800911467304,-15.4400615799948,71.5
20240104 02:05:00,64.54494496629275,-15.469340695818035,67.5
20240104 02:20:00,64.81384635932812,-15.596857604184565,67.5
20240104 02:20:00,64.79725451407475,-15.580421863463432,73.0
20240104 02:20:00,64.60800911467304,-15.4400615799948,69.0
20240104 02:20:00,64.54494496629275,-15.469340695818035,68.5
20240104 03:05:00,64.79725451407475,-15.580421863463432,70.5
20240104 03:05:00,64.5715129731131,-15.540638986630158,73.0
20240104 03:05:00,64.54494496629275,-15.469340695818035,68.0
20240104 03:20:00,48.45493633342966,4.432001477988973,68.5
20240104 03:35:00,64.81384635932812,-15.596857604184565,69.5
20240104 03:35:00,64.79725451407475,-15.580421863463432,69.0
20240104 03:35:00,64.60800911467304,-15.4400615799948,71.5
20240104 03:50:00,65.08015146185356,-14.571540117304027,68.5
20240104 03:50:00,65.06344488090991,-14.555546684345302,68.5
20240104 03:50:00,65.06984781728573,-14.515740869978274,68.5
20240104 03:50:00,64.79725451407475,-15.580421863463432,68.5
20240104 03:50:00,64.60800911467304,-15.4400615799948,69.0
20240104 03:50:00,64.5715129731131,-15.540638986630158,70.5
20240104 03:50:00,64.54494496629275,-15.469340695818035,71.5
20240104 03:50:00,54.248759729816705,12.173382175696373,65.0
20240104 03:50:00,51.811580846098686,5.214622047552982,70.0
20240104 03:50:00,51.81279553342316,5.243647624319662,70.0
20240104 04:05:00,64.58810909132671,-15.556887040049995,65.5
20240104 04:20:00,64.81384635932812,-15.596857604184565,66.5
20240104 04:20:00,64.79725451407475,-15.580421863463432,66.5
20240104 04:20:00,64.60800911467304,-15.4400615799948,70.5
20240104 04:20:00,64.5715129731131,-15.540638986630158,72.5
20240104 04:35:00,65.05952390866169,-14.459986357708951,76.5
20240104 04:35:00,65.04280521497343,-14.444077368425207,76.5
20240104 04:35:00,64.83709859714376,-15.574071683832921,72.5
20240104 04:35:00,48.47148286470778,4.402957767860694,71.0
20240104 04:35:00,48.45493633342966,4.432001477988973,71.0
20240104 05:05:00,64.81384635932812,-15.596857604184565,67.0
20240104 05:05:00,64.79059157778624,-15.619609266026595,71.0
20240104 05:05:00,64.79725451407475,-15.580421863463432,67.0
20240104 05:05:00,64.58810909132671,-15.556887040049995,65.5
20240104 05:05:00,64.60800911467304,-15.4400615799948,66.0
20240104 05:05:00,64.5715129731131,-15.540638986630158,68.5
20240104 05:05:00,49.15327791237396,19.744978086477758,66.0
20240104 05:35:00,51.82952813708731,5.212690699347202,72.0
20240104 05:35:00,51.811580846098686,5.214622047552982,72.0
20240104 05:35:00,51.81279553342316,5.243647624319662,72.0
20240104 05:50:00,64.80717896076847,-15.636064210009758,65.0
20240104 05:50:00,64.81384635932812,-15.596857604184565,65.5
20240104 05:50:00,64.79725451407475,-15.580421863463432,68.5
20240104 05:50:00,64.60800911467304,-15.4400615799948,72.0
20240104 06:20:00,64.81384635932812,-15.596857604184565,65.0
20240104 06:20:00,64.60800911467304,-15.4400615799948,71.5
20240104 06:20:00,64.5715129731131,-15.540638986630158,68.0
20240104 06:20:00,64.54494496629275,-15.469340695818035,66.5
20240104 06:50:00,52.64374029719234,13.72396534718237,65.5
20240104 06:50:00,46.44252179033527,0.010574538899387632,65.5
20240104 07:05:00,64.79725451407475,-15.580421863463432,66.0
20240104 07:05:00,64.60800911467304,-15.4400615799948,67.0
20240104 07:05:00,64.5715129731131,-15.540638986630158,65.0
20240104 07:05:00,64.54494496629275,-15.469340695818035,69.0
20240104 07:05:00,48.45493633342966,4.432001477988973,70.5
20240104 07:20:00,54.231335907639696,12.14167478049259,66.5
20240104 07:20:00,54.21390363035157,12.109994417025666,71.0
20240104 07:20:00,54.21335845391935,12.140739828195045,71.0
20240104 07:35:00,64.79725451407475,-15.580421863463432,66.5
20240104 07:35:00,64.60800911467304,-15.4400615799948,70.0
20240104 07:35:00,64.54494496629275,-15.469340695818035,68.5
20240104 07:50:00,64.80717896076847,-15.636064210009758,65.5
20240104 07:50:00,64.79725451407475,-15.580421863463432,65.5
20240104 07:50:00,47.915113763413345,18.528961770075103,66.5
20240104 07:50:00,47.912964031120154,18.555592183887228,66.5
20240104 08:20:00,64.81384635932812,-15.596857604184565,66.5
20240104 08:20:00,64.79725451407475,-15.580421863463432,65.5
20240104 08:20:00,38.71069037107141,-7.9785852320498964,66.0
20240104 09:20:00,51.811580846098686,5.214622047552982,67.0
20240104 09:20:00,51.81279553342316,5.243647624319662,67.0
20240104 09:20:00,38.560338466080715,-8.902599999729432,65.5
20240104 09:35:00,49.87800627972574,-5.569323614638684,65.0
20240104 09:35:00,49.860481671628825,-5.563443579315978,68.5
20240104 09:35:00,49.8429565124376,-5.557568889368068,65.0
20240104 09:35:00,49.881815194024725,-5.284249431731519,67.5
20240104 09:35:00,49.868120202779394,-5.251130221073682,67.5
20240104 09:35:00,40.81309124293122,-8.135738066264766,67.5
20240104 09:50:00,49.8740976503733,-5.338946270999088,66.0
20240104 09:50:00,49.87795981166501,-5.311599901687127,66.0
20240104 10:20:00,49.90142237589074,-5.405267214649531,65.5
20240104 10:20:00,49.883887957704324,-5.399444299686069,65.5
20240104 10:35:00,51.82952813708731,5.212690699347202,67.0
20240104 10:35:00,51.811580846098686,5.214622047552982,67.0
20240104 10:35:00,51.81279553342316,5.243647624319662,67.0
20240104 10:50:00,38.693109271521706,-7.973633361286251,65.0
20240104 10:50:00,38.67111554673635,-7.991011891807884,65.0
20240104 11:05:00,51.811580846098686,5.214622047552982,68.0
20240104 11:05:00,51.81279553342316,5.243647624319662,68.0
20240104 11:50:00,49.91506887727467,-5.438458069757436,69.5
20240104 12:20:00,49.91895625186488,-5.4110954356041985,71.5
20240104 12:20:00,49.90142237589074,-5.405267214649531,71.5
20240104 12:35:00,65.08015146185356,-14.571540117304027,65.0
20240104 12:50:00,51.811580846098686,5.214622047552982,68.0
20240104 12:50:00,51.81279553342316,5.243647624319662,68.0
20240104 13:20:00,52.64374029719234,13.72396534718237,70.5
20240104 13:20:00,51.82952813708731,5.212690699347202,66.0
20240104 13:20:00,51.811580846098686,5.214622047552982,66.0
20240104 13:20:00,51.81279553342316,5.243647624319662,66.0
20240104 13:35:00,64.60800911467304,-15.4400615799948,68.0
20240104 13:35:00,46.44252179033527,0.010574538899387632,69.5
20240104 14:20:00,64.54494496629275,-15.469340695818035,66.5
20240104 14:20:00,49.654041827336144,-5.466088763946129,65.0
20240104 14:35:00,65.08015146185356,-14.571540117304027,65.5
20240104 14:35:00,65.05952390866169,-14.459986357708951,72.0
20240104 14:35:00,65.04280521497343,-14.444077368425207,72.0
20240104 15:05:00,65.08015146185356,-14.571540117304027,65.0
20240104 15:05:00,49.95639676434535,-4.879139933504528,67.0
20240104 15:35:00,64.79059157778624,-15.619609266026595,66.0
20240104 16:35:00,40.81309124293122,-8.135738066264766,65.0
20240104 17:50:00,64.79725451407475,-15.580421863463432,66.5
20240104 18:20:00,64.79725451407475,-15.580421863463432,66.0
20240104 18:35:00,64.79725451407475,-15.580421863463432,67.5
20240104 18:35:00,48.91586694201431,19.55908658975598,66.5
20240104 19:05:00,64.79725451407475,-15.580421863463432,69.0
20240104 19:35:00,65.05952390866169,-14.459986357708951,73.0
20240104 19:35:00,65.04280521497343,-14.444077368425207,73.0
20240104 20:20:00,51.48578058087032,0.8072719577594691,67.0
20240104 20:35:00,65.08015146185356,-14.571540117304027,69.5
20240104 20:35:00,65.05952390866169,-14.459986357708951,73.0
20240104 20:35:00,65.04280521497343,-14.444077368425207,73.0
20240104 20:35:00,64.79725451407475,-15.580421863463432,66.0
20240104 20:35:00,64.88588432391427,-14.934880842514223,67.5
20240104 20:35:00,53.651167911678634,-2.2810340880808275,67.5
20240104 20:35:00,53.63661596884205,-2.245860852862237,67.5
20240104 20:35:00,53.61580737624917,-2.2705600649000446,67.5
20240104 21:05:00,64.60800911467304,-15.4400615799948,68.0
20240104 21:20:00,65.05952390866169,-14.459986357708951,76.5
20240104 21:20:00,65.04280521497343,-14.444077368425207,76.5
20240104 21:35:00,65.05952390866169,-14.459986357708951,77.0
20240104 21:35:00,65.04280521497343,-14.444077368425207,77.0
20240104 21:35:00,64.83709859714376,-15.574071683832921,70.0
20240104 21:35:00,64.79725451407475,-15.580421863463432,68.0
20240104 21:50:00,65.05952390866169,-14.459986357708951,77.0
20240104 21:50:00,65.04280521497343,-14.444077368425207,77.0
20240104 21:50:00,64.83709859714376,-15.574071683832921,71.0
20240104 22:05:00,65.05952390866169,-14.459986357708951,73.5
20240104 22:05:00,65.04280521497343,-14.444077368425207,73.5
20240104 22:05:00,64.83709859714376,-15.574071683832921,71.0
20240104 22:05:00,61.92661503447997,22.42249167683932,65.5
20240104 22:05:00,61.91217877916903,22.37778197426591,65.5
20240104 22:20:00,64.54494496629275,-15.469340695818035,68.5
20240104 22:50:00,65.05952390866169,-14.459986357708951,77.5
20240104 22:50:00,65.04280521497343,-14.444077368425207,77.5
20240104 22:50:00,64.83709859714376,-15.574071683832921,72.5
20240104 22:50:00,53.651167911678634,-2.2810340880808275,66.0
20240104 22:50:00,53.63661596884205,-2.245860852862237,66.0
20240104 22:50:00,53.61580737624917,-2.2705600649000446,66.0
20240104 23:05:00,65.08015146185356,-14.571540117304027,66.0
20240104 23:05:00,65.05952390866169,-14.459986357708951,72.0
20240104 23:05:00,65.04280521497343,-14.444077368425207,72.0
20240104 23:05:00,64.79725451407475,-15.580421863463432,65.5
20240104 23:05:00,64.60800911467304,-15.4400615799948,65.0
20240104 23:05:00,64.5715129731131,-15.540638986630158,68.0
20240104 23:20:00,65.08015146185356,-14.571540117304027,69.5
20240104 23:35:00,64.83709859714376,-15.574071683832921,74.0
20240104 23:35:00,64.54494496629275,-15.469340695818035,75.0
20240104 23:50:00,65.09295621967469,-14.491870057373184,65.0
20240104 23:50:00,64.60800911467304,-15.4400615799948,68.0
20240104 23:50:00,64.54494496629275,-15.469340695818035,76.5
20240105 00:05:00,58.12433212412213,-5.936708462556422,66.5
20240105 00:05:00,58.10276430434356,-5.962000950824606,66.5
20240105 00:20:00,64.83709859714376,-15.574071683832921,72.5
20240105 00:20:00,64.79725451407475,-15.580421863463432,72.5
20240105 00:20:00,64.54494496629275,-15.469340695818035,74.0
20240105 00:35:00,65.08015146185356,-14.571540117304027,65.5
20240105 00:35:00,65.05952390866169,-14.459986357708951,74.0
20240105 00:35:00,65.04280521497343,-14.444077368425207,74.0
20240105 00:35:00,64.81384635932812,-15.596857604184565,67.5
20240105 00:35:00,64.79725451407475,-15.580421863463432,70.0
20240105 00:35:00,64.60800911467304,-15.4400615799948,69.0
20240105 00:35:00,64.5715129731131,-15.540638986630158,71.0
20240105 00:35:00,39.36625118694992,-8.691084891945062,67.5
20240105 00:35:00,39.34414382774539,-8.708360424012783,67.5
20240105 01:05:00,64.54494496629275,-15.469340695818035,77.0
20240105 01:20:00,65.06984781728573,-14.515740869978274,66.5
20240105 01:20:00,64.54494496629275,-15.469340695818035,76.0
20240105 01:50:00,65.08015146185356,-14.571540117304027,73.5
20240105 01:50:00,64.60800911467304,-15.4400615799948,69.5
20240105 02:05:00,38.82192124967708,-9.075332502463846,71.0
20240105 02:35:00,65.05952390866169,-14.459986357708951,74.0
20240105 02:35:00,65.04280521497343,-14.444077368425207,74.0
20240105 03:05:00,65.05952390866169,-14.459986357708951,66.0
20240105 03:05:00,65.04280521497343,-14.444077368425207,66.0
20240105 03:35:00,64.54494496629275,-15.469340695818035,72.5
20240105 03:50:00,64.54494496629275,-15.469340695818035,74.0
20240105 04:05:00,64.54494496629275,-15.469340695818035,74.5
20240105 04:20:00,64.54494496629275,-15.469340695818035,72.5
20240105 04:35:00,64.79725451407475,-15.580421863463432,68.5
20240105 04:35:00,64.54494496629275,-15.469340695818035,75.5
20240105 04:35:00,49.65755544282022,-5.182361797002604,67.5
20240105 04:35:00,38.693109271521706,-7.973633361286251,74.5
20240105 04:35:00,38.67111554673635,-7.991011891807884,67.0
20240105 04:50:00,64.79725451407475,-15.580421863463432,72.5
20240105 04:50:00,64.60800911467304,-15.4400615799948,69.0
20240105 05:05:00,64.54494496629275,-15.469340695818035,76.5
20240105 05:05:00,46.06702835407115,8.671175769236376,65.5
20240105 05:20:00,70.59473598683874,22.560774062513023,66.0
20240105 05:20:00,70.59133174701431,22.61342860600676,66.0
20240105 05:20:00,70.5769535993789,22.549821482561736,66.0
20240105 05:20:00,64.54494496629275,-15.469340695818035,77.0
20240105 05:20:00,53.77206611798632,6.668965670984537,74.0
20240105 05:20:00,53.772915402829675,6.69936882780735,74.0
20240105 05:35:00,70.59473598683874,22.560774062513023,66.5
20240105 05:35:00,70.59133174701431,22.61342860600676,66.5
20240105 05:35:00,70.58791347900481,22.666066349098184,65.5
20240105 05:35:00,70.5769535993789,22.549821482561736,66.5
20240105 05:35:00,64.81384635932812,-15.596857604184565,68.0
20240105 05:35:00,64.79725451407475,-15.580421863463432,71.0
20240105 05:35:00,64.54494496629275,-15.469340695818035,76.5
20240105 05:50:00,65.08015146185356,-14.571540117304027,69.5
20240105 05:50:00,64.79725451407475,-15.580421863463432,66.0
20240105 05:50:00,64.60800911467304,-15.4400615799948,69.0
20240105 05:50:00,64.54494496629275,-15.469340695818035,73.0
20240105 06:05:00,65.06984781728573,-14.515740869978274,65.0
20240105 06:05:00,65.0531351702826,-14.499789679475363,65.0
20240105 06:05:00,64.54494496629275,-15.469340695818035,74.5
20240105 06:05:00,53.651167911678634,-2.2810340880808275,66.0
